user,location,tweet text,tweet date
agilebradley,London,The #GigEconomy Explained: Why the Jobs Market is About to Change Forever via @MoneyCheckCom #FutureofWork… https://t.co/CryaIt6PLk,11/6/2019 18:18
HiFreelance,"London, United Kingdom",Will gig economy workers answer to robo-bosses in 2050? #freelance #gigeconomy #futureofwork https://t.co/VXyvgjUelB,11/6/2019 18:05
PubNBlogLl,"Fort Collins, CO",Here are the top 11 tips for independent contractors to hold on to your valuable clients! #gigeconomy  https://t.co/9l0CzEDB4Y,11/6/2019 18:01
kthslvn,"Scotland, United Kingdom","RT @Lance63: Disgraceful action by @asda and owner @Walmart reducing staff terms and conditions! More #gigeconomy under #Conservatives 
#GE…",11/6/2019 17:58
SetonMotley,"Goodland, FL-Holland Point, MD","Less government – is not no government.

No government – is Somalia.

And you know what they have in Somalia?  

Hu… https://t.co/beEqWDYh32",11/6/2019 17:55
Frances86878358,"Wivenhoe, England","RT @Lance63: Disgraceful action by @asda and owner @Walmart reducing staff terms and conditions! More #gigeconomy under #Conservatives 
#GE…",11/6/2019 17:54
KCCopyDiva,Kansas City,The gig economy is here! Learn how to best utilize this outsourcing workforce in my presentation at @kcsourcelink's… https://t.co/8QvZ66fkA8,11/6/2019 17:50
QuesnayInc,United States,.@PwC's Stefanie Coleman dives into their groundbreaking #futureofwork in financial services report at our next… https://t.co/FRwHwTDpiL,11/6/2019 17:46
Apollonaught1,United States,"RT @TheCloudand_Me: 17 Passive Income Ideas for Increasing Your Cash Flow 
https://t.co/MIlE1WtLGo

#GigEconomy #SmallBusiness

@digitalclo…",11/6/2019 17:45
WorkCoachCafe,USA,#FreelancingTips - Thinking about becoming a #freelancer and joining the #GigEconomy? Great tips on finding high-qu… https://t.co/ssTonrWGwZ,11/6/2019 17:37
MrJohn2019,United States,"RT @DSAssn: In recent years, many universities have begun adding coursework that teaches students the ins &amp; outs of working in the #gigecon…",11/6/2019 17:36
redgreenaction,London Town,"RT @Lance63: Disgraceful action by @asda and owner @Walmart reducing staff terms and conditions! More #gigeconomy under #Conservatives 
#GE…",11/6/2019 17:36
GlobaliveTech,"Toronto, Ontario",There are some intriguing possibilities for the #underbanked of the world as @Uber enters #fintech. The… https://t.co/5a1UpKRF6f,11/6/2019 17:35
DSACanada,"Toronto, ON","RT @DSAssn: In recent years, many universities have begun adding coursework that teaches students the ins &amp; outs of working in the #gigecon…",11/6/2019 17:29
AgileOneGSS,"Torrance, CA",RT @ACheckGlobal: In our latest blog we share an interesting article about HR in a Gig Economy. Click here to read now - https://t.co/IuINf…,11/6/2019 17:28
MansuraG,New York,Finally putting myself first and taking a chance on a full-time writing career. Here to support you if you're in th… https://t.co/tYkj6NkCy0,11/6/2019 17:27
RedBearRentals,"Colorado, USA",Stand out from the crowd! If you own a #vacation #rental you can add on outdoor rental gear for your guests to enjo… https://t.co/6Zg8Z7AhFa,11/6/2019 17:23
Lance63,"Truro, Cornwall",Disgraceful action by @asda and owner @Walmart reducing staff terms and conditions! More #gigeconomy under… https://t.co/uza0rzv8ep,11/6/2019 17:19
FabioCresti,,"RT @ginotozzipb: In today's society things change quickly. 

How can your company keep up and thrive? 

Read this article for @SullyandStan…",11/6/2019 17:19
ropatech,"Durham, NC","RT @VectorVMS: Is your company ready to address compliance risks in the #gigeconomy? VectorVMS Product Manager 
@TaylorRamchand1,@spendmatt…",11/6/2019 17:17
DrJDrooghaag,"Germany, Europe","RT @TheCloudand_Me: 17 Passive Income Ideas for Increasing Your Cash Flow 
https://t.co/MIlE1WtLGo

#GigEconomy #SmallBusiness

@digitalclo…",11/6/2019 17:11
archonsec,archonsec.com,"RT @TheCloudand_Me: 17 Passive Income Ideas for Increasing Your Cash Flow 
https://t.co/MIlE1WtLGo

#GigEconomy #SmallBusiness

@digitalclo…",11/6/2019 17:10
TheCloudand_Me,"Seattle, WA","17 Passive Income Ideas for Increasing Your Cash Flow 
https://t.co/MIlE1WtLGo

#GigEconomy #SmallBusiness… https://t.co/NXLoujAc1x",11/6/2019 17:10
DSAssn,"Washington, D.C.","In recent years, many universities have begun adding coursework that teaches students the ins &amp; outs of working in… https://t.co/Fk6JdzT1kn",11/6/2019 17:07
ACLRC,"Calgary, Alberta",#SupremeCourt of Canada set to hear #Uber case with implications for #gigeconomy. Company has challenged an Ontario… https://t.co/B1u1GwzKaf,11/6/2019 17:05
thenexthr,"San Francisco, CA",RT HRCurator: RT JMR1834  drvazque  Hr101Solutions  STFUImTweetn0_o Tom_Hunley  Amrapali_c  BchnerPersonal1  sergio… https://t.co/8dDRpuqW9J,11/6/2019 17:04
igor_os777,"Delaware, USA",How DoorDash's New Payment Scheme Is Really Playing Out https://t.co/pH2PSCG6gj #doordash #labor #gigeconomy… https://t.co/PncHcdnMvg,11/6/2019 17:00
HRdotcom,International,RT @HRCurator: RT @JMR1834  @drvazque  @Hr101Solutions  @STFUImTweetn0_o @Tom_Hunley  @Amrapali_c  @BchnerPersonal1  @sergiocaredda  @ebcre…,11/6/2019 17:00
ShiftPixy,,"Staffing your business can be hard, but with ShiftPixy it doesn’t have to be. Demo our revolutionary technology tod… https://t.co/0ELTCGolmV",11/6/2019 17:00
AndreaMurray67,"Fingal, Ireland",A review I wrote of @KenLoachSixteen #SorryWeMissedYou #MustSee #GigEconomy #PrecariousWork #zerohourcontracts https://t.co/1BYR2Gc5Bq,11/6/2019 16:59
ReynardCity,"Norwich, England",RT @lobby_cast: REVIEW: Sorry We Missed You (15) - https://t.co/MEb6R2W7vX #SorryWeMissedYou #film #FilmTwitter #Review #reviews #kenloach…,11/6/2019 16:57
TheGigLife4Me,"Kennesaw, GA","Watch Now! How to Apply Project Management Fundamentals to Your Gig:
https://t.co/9De4dVZ7I4 📹
.
.
.
#vlog… https://t.co/yWag26R9PE",11/6/2019 16:57
EazitaxUK,"Loughton, Essex","RT @TakeawayExpo: The team at @EazitaxUK are very excited to be exhibiting at #RTIE19

Have a chat with them on stand H224 #Eazitax #GigEco…",11/6/2019 16:56
GonnaCookThat,"Portland, OR","RT @teamcoworker: ""Instacart shoppers say that the user interface is causing them to earn less money.""

#Instacart #InstacartShoppers #GigE…",11/6/2019 16:55
recruiterkima,Atlanta,EY is seeking Financial Audit Contractor's to support our growing FSO Assurance practice in New York City. #GigNow… https://t.co/lsQjCM3NMx,11/6/2019 16:55
SocialistParty,Ireland,"Review of #KenLoach film #SorryWeMissedYou #GigEconomy #Precarity 
https://t.co/4W1R1b8h8P",11/6/2019 16:54
RoshaundaDGreen,"Atlanta, GA",RT @HRCurator: RT @JMR1834  @drvazque  @Hr101Solutions  @STFUImTweetn0_o @Tom_Hunley  @Amrapali_c  @BchnerPersonal1  @sergiocaredda  @ebcre…,11/6/2019 16:51
DoublePrime1,"London, England","RT @SteadyPayHQ: Good news for @monzo customers - you can now connect your account up to SteadyPay 😍😎

It's time to #ProtectYourPay

#monzo…",11/6/2019 16:44
TakeawayExpo,"19th & 20th November 2019, ExCeL London","The team at @EazitaxUK are very excited to be exhibiting at #RTIE19

Have a chat with them on stand H224 #Eazitax… https://t.co/KKMG7PZyW3",11/6/2019 16:39
ACheckGlobal,"California, United States",In our latest blog we share an interesting article about HR in a Gig Economy. Click here to read now -… https://t.co/eMqMXuOIlO,11/6/2019 16:35
Kahnjohnson,Lurking in the shadows,RT @lobby_cast: REVIEW: Sorry We Missed You (15) - https://t.co/MEb6R2W7vX #SorryWeMissedYou #film #FilmTwitter #Review #reviews #kenloach…,11/6/2019 16:18
lobby_cast,Forest Moon Of Endor,REVIEW: Sorry We Missed You (15) - https://t.co/MEb6R2W7vX #SorryWeMissedYou #film #FilmTwitter #Review #reviews… https://t.co/3va4bxAYWH,11/6/2019 16:17
narwhalmohammad,"Toronto, ON, Turtle Island",Workers in the so-called #gigeconomy are at the mercy of tech giants like #Uber. They deserve to be recognized as e… https://t.co/qF9BGHdlWX,11/6/2019 16:11
Jobbleapp,"Boston, MA","More than 56 million American adults freelanced in 2018, including 30% of workers over age 55.… https://t.co/RKXReyYUoe",11/6/2019 16:10
genderlogindia,,"Those of us in the #GigEconomy could be worse off! In India, a woman #Freelancer may get paid as little as HALF her… https://t.co/HZEDbWLTeh",11/6/2019 15:52
hotitchytravel,World Citizen,"RT @Blume_Life: #remotework can produce great results on many fronts. #flexibleworking #gigeconomy
https://t.co/CURHKyzHrU",11/6/2019 15:44
CW4LK,Outerspace ,@jimearl666 What is really sad and pathetic with employer based health care is many employers will not provide enou… https://t.co/HWo9zemr58,11/6/2019 15:44
boina92,Paris,"RT @Blume_Life: #remotework can produce great results on many fronts. #flexibleworking #gigeconomy
https://t.co/CURHKyzHrU",11/6/2019 15:44
Blume_Life,UK,"#remotework can produce great results on many fronts. #flexibleworking #gigeconomy
https://t.co/CURHKyzHrU",11/6/2019 15:41
cryptoland_pr,"London, England","Calling all #HR practitioners! Tune into this webinar and Q&amp;A with industry veteran Ken Charman of @uFlexReward, TO… https://t.co/FAjHNDsLUX",11/6/2019 15:39
morganmsim,SK to AZ to TO to Abidjan,"RT @Sarah_Molyneaux: Livestreaming arguments in the uber case by our friends at @MonkhouseLaw , @ParkdaleLegal and @GPLLP this morning. Tun…",11/6/2019 15:28
balgobinthinks,London,"RT @Blume_Life: Yes, get some Blumers on board to relieve #stress and help out with #HR, #Finance, #Admin and other areas. #flexibleworking…",11/6/2019 15:27
PamelaSHarper,"Glen Rock, NJ, USA",Hear about the key to integrating #GigWork into your existing workforce and processes in this episode featuring… https://t.co/2DYTzHvxZu,11/6/2019 15:04
applemacbookpro,London,"RT @ShiCooks: What can humans learn from nature about #teamwork? Honey bees 🐝are working as perfect team 

MT @Seeker @mvollmer1 @mathiasma…",11/6/2019 15:04
BenGlasner,"Seattle, WA",Very excited to be getting on my flight to Denver and #APPAM2019. Catch me giddy at all the nonstandard work talks… https://t.co/jy8slHLGN7,11/6/2019 15:01
___takenoshit,"Pennsylvania, USA","RT @teamcoworker: ""Instacart shoppers say that the user interface is causing them to earn less money.""

#Instacart #InstacartShoppers #GigE…",11/6/2019 14:58
ebcrew00,Knokke-Heist   Belgium,RT @HRCurator: RT @JMR1834  @drvazque  @Hr101Solutions  @STFUImTweetn0_o @Tom_Hunley  @Amrapali_c  @BchnerPersonal1  @sergiocaredda  @ebcre…,11/6/2019 14:55
fairwagesnow,"Ontario, Canada","RT @Sarah_Molyneaux: Livestreaming arguments in the uber case by our friends at @MonkhouseLaw , @ParkdaleLegal and @GPLLP this morning. Tun…",11/6/2019 14:47
Sarah_Molyneaux,"Hamilton, Ontario","Livestreaming arguments in the uber case by our friends at @MonkhouseLaw , @ParkdaleLegal and @GPLLP this morning.… https://t.co/HOhBYIJTUk",11/6/2019 14:46
boina92,Paris,RT @Feed_My_Pockets: #Offlinemarketing is invaluable for businesses both large or small. FeedMyPockets help companies to build brand loyalt…,11/6/2019 14:44
Feed_My_Pockets,"Bengaluru, India",#Offlinemarketing is invaluable for businesses both large or small. FeedMyPockets help companies to build brand loy… https://t.co/bXKDxbp2C8,11/6/2019 14:42
puricaro,bcn spain,"RT @madeinbolivia: @LasKellysBCN outside #EUParliament ready to fight and end outsourcing for thousands of workers across Europe 
@UVWunion…",11/6/2019 14:34
CurasionInc,"Toronto, Ontario","Please consider following Curasion on LinkedIn as well to stay up to date on trends in staffing, the future of work… https://t.co/vuHl2RT9tt",11/6/2019 14:32
dreambigwithjan,Maui ,#GigEconomy and #ResidualIncome is where it's at! Let's get you some! https://t.co/6yVxSA5XRA,11/6/2019 14:20
gurukul_hr,"Delhi, India","Gig workers—though their numbers are growing worldwide—seldom have access to healthcare, paid time-off and providen… https://t.co/rTApjI99UZ",11/6/2019 14:06
TeleworkRec,"Remote, USA ","RT @MBOpartners: Companies can build their workforce in a variety of ways. Learn the difference between #IndependentContractors, temporary,…",11/6/2019 13:58
MBOpartners,,"Companies can build their workforce in a variety of ways. Learn the difference between #IndependentContractors, tem… https://t.co/5zApAQRFQr",11/6/2019 13:55
HBBluePhoenix,,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 13:50
Tom_Hunley,"Indianapolis, IN",RT @HRCurator: RT @JMR1834  @drvazque  @Hr101Solutions  @STFUImTweetn0_o @Tom_Hunley  @Amrapali_c  @BchnerPersonal1  @sergiocaredda  @ebcre…,11/6/2019 13:49
fivefivedesignz,Planet Earth ,RT @streetartsheff: 'Sorry We Missed You' mural by @fivefivedesignz on Sidney Street to promote Ken Loach's new film about the gig economy…,11/6/2019 13:35
TPDoody,United Kingdom,Almost As Bad As Zero Hours Contracts #gigeconomy https://t.co/5XVJYEaMfg,11/6/2019 13:33
JobHuntOrg,USA,#FreelancingTips - Thinking about becoming a #freelancer and joining the #GigEconomy? Great tips on finding high-qu… https://t.co/L8JnsYlFp2,11/6/2019 13:33
teamcoworker,,"""Instacart shoppers say that the user interface is causing them to earn less money.""

#Instacart #InstacartShoppers… https://t.co/1ALAr5y7jQ",11/6/2019 13:30
HRCurator,"St Albans, UK",RT @JMR1834  @drvazque  @Hr101Solutions  @STFUImTweetn0_o @Tom_Hunley  @Amrapali_c  @BchnerPersonal1… https://t.co/xwUCaUULEI,11/6/2019 13:30
Jeremy972i,,"RT @Blume_Life: Yes, get some Blumers on board to relieve #stress and help out with #HR, #Finance, #Admin and other areas. #flexibleworking…",11/6/2019 13:21
hotitchytravel,World Citizen,"RT @Blume_Life: Yes, get some Blumers on board to relieve #stress and help out with #HR, #Finance, #Admin and other areas. #flexibleworking…",11/6/2019 13:14
SullyandStan,"London, UK",The Evolving Role Of #HR In A #GigEconomy via @forbes  https://t.co/06rbhKTE5i https://t.co/y3kLgw8k3n,11/6/2019 13:12
PaulGoulden,,"RT @Blume_Life: Yes, get some Blumers on board to relieve #stress and help out with #HR, #Finance, #Admin and other areas. #flexibleworking…",11/6/2019 12:53
SlashWilko,Doncaster,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:51
ProfJCEWatson,Leeds,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:46
Razzamafaz,Australia,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",11/6/2019 12:45
john1genius,,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:43
Blume_Life,UK,"Yes, get some Blumers on board to relieve #stress and help out with #HR, #Finance, #Admin and other areas.… https://t.co/9xL6XHBF8J",11/6/2019 12:39
Schopen,North East,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:39
ShaanAndShayan,"England, United Kingdom","RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:39
truehighspeed,UK,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:38
lionsoflabour,United Kingdom,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:38
jezrevolution,United Kingdom,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:38
s9tmt,manchester,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:37
corbinites,United Kingdom,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:37
Shieldmaid8,"Worthing, England","RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:37
MatinaLiosi,"Caversham, Berkshire","RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:37
JaneKColl150,,"RT @robabdul: Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has NOTHING b…",11/6/2019 12:36
robabdul,UK,"Tories to drop pledge to cut student tuition fees from manifesto! 

If you're under 25 years old the Tory party has… https://t.co/rAM85Q7YNH",11/6/2019 12:35
BillyPopesFilm,....Omagh... Belfast...London...Belfast... Omagh...,"RT @GerryMoynihan: Check out this review of Ken Loach's new #film #SorryWeMissedYou... and better still... go and see it...

#Austerity #Gi…",11/6/2019 12:28
WayneYoshida,"California, USA",RT @juanblanco76: Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and will mo…,11/6/2019 12:27
jsullivan6565,,"RT @Anth0nyHarris0n: Superb @electroneum article in @CityAM London’s most-read financial and business newspaper. 

Unlocking the global dig…",11/6/2019 12:17
Deltragroup,London,Thinking about joining the gig-economy but don't know how to get started? Here's some useful advice to help you nav… https://t.co/Fiyl5gjb6F,11/6/2019 12:15
rachel_marcelle,"Orlando, FL","@TRJForBloggers Good morning! Here's my latest:

https://t.co/dCPN9qF1xC

#freelancers #gigeconomy",11/6/2019 12:03
OPSEU317,Muskoka,"RT @JimboStanford: The biggest anxiety is not whether your EV will run out of juice, but whether you'll have made minimum wage by the end o…",11/6/2019 11:51
KK2Go,London and Surrey,Join me for this virtual summit on the morning of 21st November to find out about global entrepreneurship… https://t.co/cKsGzHZ0VV,11/6/2019 11:40
ginotozzipb,Roma,"In today's society things change quickly. 

How can your company keep up and thrive? 

Read this article for… https://t.co/C8gvGf2ND3",11/6/2019 11:16
CT_McCoy,"Fort Greene, Brooklyn","How is #AI, globalization, and the #gigeconomy shifted what employees expect from their organizations and what orga… https://t.co/ktfEvbkVZ5",11/6/2019 11:10
excellencia_ltd,"Bristol, England",RT @JamesHopeThomp1: @BoardIntel @lambethpalace Look forward to hearing more on this #CorpGov particularly in relat… https://t.co/QRWail1oCH,11/6/2019 10:51
Ezitracker_UK,United Kingdom,Three Lessons About #DigitalTransformation From The #GigEconomy https://t.co/O1RpPfq4XV https://t.co/lutqPRmfUk,11/6/2019 10:49
FrankCombs2,"Columbus, Ohio","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",11/6/2019 10:45
Freelancer_News,"England, United Kingdom","Freelancers, are you charging enough? https://t.co/WmMIuAIxuJ

#Freelancers #Freelancing #Wednesdaywisdom #gigeconomy",11/6/2019 10:40
dpca193,Bangalore,Blue is the new White! #gigeconomy #PMLnD @PeopleMatters2,11/6/2019 10:31
OutlookMoney,India,"Gig economy promises to offer all that freedom and is fast catching up with the #millennial. #GigEconomy #jobs

https://t.co/AuC1Z3ObU1",11/6/2019 10:30
JoanVinallCox,"Oakville, near Toronto","RT @JimboStanford: The biggest anxiety is not whether your EV will run out of juice, but whether you'll have made minimum wage by the end o…",11/6/2019 10:28
MDeschryvere,,"RT @Petri_Rouvinen: .@financialtimes: ""In 2050, it is possible that up to 5bn of the 6bn workers worldwide will be employed in the #gigecon…",11/6/2019 10:25
KathleenBurt55,Newfoundland and Labrador,"RT @JimboStanford: The biggest anxiety is not whether your EV will run out of juice, but whether you'll have made minimum wage by the end o…",11/6/2019 10:21
futuroitaliano,Roma,Exploding myths about the #gigeconomy https://t.co/WavQXpMyTk di @McKinsey,11/6/2019 10:18
BZhaveri,Global,"This is what concerns me, is that many times HMRC is going to now drag people into such time consuming battles and… https://t.co/JQGdelbIC4",11/6/2019 10:14
heli_koski,"Helsinki, Suomi","RT @Petri_Rouvinen: .@financialtimes: ""In 2050, it is possible that up to 5bn of the 6bn workers worldwide will be employed in the #gigecon…",11/6/2019 10:12
lungsatwork,"London, UK",RT @SOMNews: Stage struck: occupational health in the performing arts - new @personneltoday article https://t.co/adLX4p0hWh @ukbapam @RoySo…,11/6/2019 9:55
JamesHopeThomp1,"Liverpool, England",@BoardIntel @lambethpalace Look forward to hearing more on this #CorpGov particularly in relation to balancing good… https://t.co/6NuQQvjshS,11/6/2019 9:29
plaingeets,"Bangalore, India",RT @GigsForMe: New to the gig economy? Sign up for Gig economy 101 - it's a short &amp; sweet....and it's FREE ! https://t.co/kfTurYZLyJ #GigEc…,11/6/2019 9:23
plaingeets,"Bangalore, India","RT @GigsForMe: PayPal recently surveyed and published gig economy insights about India, and found that gig economies dominated the informat…",11/6/2019 9:22
WisarTR,"Sant Cugat del Vallès, Spain","Work has changed but universities have yet to integrate #gigeconomy. How?

Teaching skills to work independently.
E… https://t.co/95hVUe1XeF",11/6/2019 9:21
agilebradley,London,How to build a fairer #gigeconomy in 4 steps via @wef #FutureofWork  https://t.co/mtQquPXxF5 https://t.co/wOD13SJhR5,11/6/2019 9:08
SMEadvisorME,Dubai,"LinkedIn’s latest move could see it becoming as big as Facebook, but in the business sphere. By making SMEs more di… https://t.co/tgXVaF4v0O",11/6/2019 9:03
josea_sotoz,Chile,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",11/6/2019 9:01
WoolfJames,london,"RT @betapolitics: How does the Deliverooriding, air b 'n' b staying, Uber Eats munching, Amazon Primeing economy work? Come and watch @Empt…",11/6/2019 8:44
TraderPBurns,Out of Nowhere,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 8:42
etoilesinde,"London, England","RT @betapolitics: How does the Deliverooriding, air b 'n' b staying, Uber Eats munching, Amazon Primeing economy work? Come and watch @Empt…",11/6/2019 8:41
Chernish_Misha,"Санкт-Петербург, Россия",RT @TashuGudokin: IMO this conventional approach to protect workers' rights in the current gig economy may harm workers welfare in the long…,11/6/2019 8:31
noikeanolife,"Kitano, Kobe City, Japan",RT @noikeanolife: How #dualcareer couples find fulfillment #atwork @McKinsey https://t.co/JedJbJ9PDS #management #FlexWork #biz #HR #WorkLi…,11/6/2019 8:29
whiz913,Bahrain,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 8:26
ZorynaODonnell,"Isle of Wight, United Kingdom",RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 8:17
RadiantWebUK,Hertfordshire,"Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? 

Find o… https://t.co/ybqX53IwTU",11/6/2019 8:14
RadiantWebUK,Hertfordshire,"Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? 

Find o… https://t.co/5b8eJyBz75",11/6/2019 8:14
fintech_Innov,,Understanding Uber Money and its threat to the financial industry; plus 14 short takes on top developments… https://t.co/VeM5uChsbf,11/6/2019 8:04
shrieya12,"Himachal Pradesh, India","RT conetec2010: By: mvollmer1

What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfe… https://t.co/HyHteT17Ed",11/6/2019 8:03
Rain2And,Far East Asia,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 7:56
TopMastStudio,"London, UK","RT @WoolfJames: Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 27-30 Nov…",11/6/2019 7:50
playthesunset,"Brighton, UK",RT @MarketplaceRisk: Have you registered for the 2020 Sharing Economy Global Summit February 5-6th in London? Sign up today here: https://t…,11/6/2019 7:49
snowla,"London, England",RT @SOMNews: Stage struck: occupational health in the performing arts - new @personneltoday article https://t.co/adLX4p0hWh @ukbapam @RoySo…,11/6/2019 7:46
VishnuPrasadcm,,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 7:29
SantchiWeb,Wirral,"RT @cacpgt: In 2050, will #gigeconomy workers answer to #robobosses? | @FinancialTimes    https://t.co/1oWKjVnkgx good comments on work don…",11/6/2019 7:27
Jus_Digitale,,"RT @cacpgt: In 2050, will #gigeconomy workers answer to #robobosses? | @FinancialTimes    https://t.co/1oWKjVnkgx good comments on work don…",11/6/2019 7:26
CalvinSwine905,"Etobicoke,ON,CANADA","RT @JimboStanford: The biggest anxiety is not whether your EV will run out of juice, but whether you'll have made minimum wage by the end o…",11/6/2019 7:22
JimboStanford,"Sydney, New South Wales","The biggest anxiety is not whether your EV will run out of juice, but whether you'll have made minimum wage by the… https://t.co/2UleidVRte",11/6/2019 7:00
shrieya12,"Himachal Pradesh, India","RT conetec2010: By: mvollmer1

What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfe… https://t.co/F5hmQ3E5Be",11/6/2019 6:58
AydinMSFT,"Dubai, United Arab Emirates","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",11/6/2019 6:54
FCA_HQ,United Kingdom,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 6:51
Dallas55900503,Australia,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 6:49
betapolitics,London,"RT @WoolfJames: Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 27-30 Nov…",11/6/2019 6:40
harlsband,,"RT @WoolfJames: Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 27-30 Nov…",11/6/2019 6:39
andy_mura,Worldwide,RT @TamaraMcCleary: The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 6:38
TamaraMcCleary,"Boulder, CO",The #FutureOfWork Is 60/30/10 https://t.co/Bxpb0ILMbq #gigeconomy https://t.co/nAFdOONOjO,11/6/2019 6:38
ASmedlund,"Helsinki, Suomi","RT @Petri_Rouvinen: .@financialtimes: ""In 2050, it is possible that up to 5bn of the 6bn workers worldwide will be employed in the #gigecon…",11/6/2019 6:27
shrieya12,"Himachal Pradesh, India","RT @conetec2010: By: @mvollmer1

What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker…",11/6/2019 6:26
PoutanenSeppo,"Turku, Suomi","RT @Petri_Rouvinen: .@financialtimes: ""In 2050, it is possible that up to 5bn of the 6bn workers worldwide will be employed in the #gigecon…",11/6/2019 6:25
EssBarraclough,London,"RT @WoolfJames: Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 27-30 Nov…",11/6/2019 6:20
Petri_Rouvinen,"Helsinki, Finland",".@financialtimes: ""In 2050, it is possible that up to 5bn of the 6bn workers worldwide will be employed in the… https://t.co/NHrkOeToA6",11/6/2019 6:15
HappyJoe84,"Gloucester, England","RT @WoolfJames: Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 27-30 Nov…",11/6/2019 6:14
EmptyInAngel,"London, England","RT @WoolfJames: Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 27-30 Nov…",11/6/2019 6:13
WoolfJames,london,"Bowled over by the poster design and fabulous imagery for my play Empty in Angel, which will be at the White Bear 2… https://t.co/0QQKWaQoHk",11/6/2019 6:11
freelance_dog,,Make Money Narrating Audiobooks From Home https://t.co/0r9tP2gnLH #freelance #startup #gig #gigeconomy,11/6/2019 6:02
