user,location,tweet text,tweet date
EtnCollector,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
Tony45873232,,"RT @jsullivan6565: Great speech by founder and CEO, Richard Ells at the #World #blockchain  summit in #Dubai. 

We look forward to the #Gig…",11/1/2019 1:00
FlsaToday,"San Francisco, CA",RT @SaraJensenSD: Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/EiLzehhBkf #HR #independe…,11/1/2019 1:00
FlsaToday,"San Francisco, CA",RT @Tafiero: Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/MYjnBaosgs #HR #independentcon…,11/1/2019 1:00
sdgaga74,New Jersey,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
Tafiero,"San Diego, CA",Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/MYjnBaosgs #HR… https://t.co/9FDXdNXwxF,11/1/2019 1:00
SaraJensenSD,"San Diego, CA",Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/EiLzehhBkf #HR… https://t.co/RQC13kuF1p,11/1/2019 1:00
PeterLimone,San Diego,Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/rcWFBR0ZnR #HR… https://t.co/oRyznfowxe,11/1/2019 1:00
AntBarraza,"San Diego, CA",Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/cu4Gd4sYkX #HR… https://t.co/yKCnxjuvOu,11/1/2019 1:00
jessesprawl,Republic of the Philippines,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
InnovativeES,San Diego,Don't be SPOOKED out this Halloween by #misclassification and creepy risk factors.👻https://t.co/AOPZPI7DYr #HR… https://t.co/vdft11yrDi,11/1/2019 1:00
GabeAnd01,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
normbond,"Bangkok, Thailand + USA",Why You Need To Start A Side Hustle Today! - Find Financial Freedom #sidehustle #gigeconomy https://t.co/r6cbFqHlQ3,11/1/2019 1:00
benjaminkwalker,"Denver, CO",You got a gig!! WooHoo. Now what? How do you hold onto it? Check out the infographic and the link for your complete… https://t.co/QRbenr6Fs1,11/1/2019 1:00
Emiel77976122,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
Zegocover,"London, England","RT @contactsven: ""We are here to build a global company."" CEO &amp; co-founder Sten Saar @saarsten about expanding @zegocover outside UK #NOAHL…",11/1/2019 1:00
bar_zie,Norway,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
RockDJ79,,"@DoorDash_Help ever since the pay structure changed, I no longer get 90 seconds to accept a delivery order. I get 2… https://t.co/jNnkkICF6n",11/1/2019 1:00
Paula_Piccard,"New York, USA",RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
IAM__Network,Worldwide,"IAM Platform Curated Retweet:

Via: https://t.co/6mgvjy0FZn

Application for https://t.co/juXTgU2IIt BETA is live!!… https://t.co/QaBSL53fYA",11/1/2019 1:00
SantchiWeb,Wirral,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
MarieEvanss,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
BenJones4444,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
CryptoBandogge,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
msystem9,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
samvassa,,With California taking the lead on gig economy protections for workers - what's the implication for Canada?… https://t.co/zxv5W5B9ug,11/1/2019 1:00
garfy2525,,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
MikeAlmiroudis,nyc,"RT @jsullivan6565: Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site power…",11/1/2019 1:00
jsullivan6565,,"Application for https://t.co/7Yta0ICRnm BETA is live!! 

We are a step closer to the much awaited #Gigeconomy site… https://t.co/HUFRGrXP0i",11/1/2019 1:00
tracyrohan,Monaco,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
Mercer_US,,"How has #AI, globalization, and the #gigeconomy shifted what employees expect from their organizations and what org… https://t.co/kAheb0JpYm",11/1/2019 1:00
RSantJR,So. California ,"California Destroys $1 Trillion #GigEconomy With New Law

https://t.co/hUI5oR2uB9",11/1/2019 1:00
OpenAssembly1,"Boulder, CO",RT @BizBuzzAmerica: California Destroys $1 Trillion Gig Economy With New Law https://t.co/qIkM1admxM via @Forbes #gigeconomy https://t.co/w…,11/1/2019 1:00
BizBuzzAmerica,"Austin, TX  USA",California Destroys $1 Trillion Gig Economy With New Law https://t.co/qIkM1admxM via @Forbes #gigeconomy https://t.co/waZIiWveAt,11/1/2019 1:00
EtnMarkets,,"RT @jsullivan6565: Great speech by founder and CEO, Richard Ells at the #World #blockchain  summit in #Dubai. 

We look forward to the #Gig…",11/1/2019 1:00
RobertNemlander,"Helsinki, Finland",The beginning of the end for the #gigeconomy? https://t.co/16yRSZH0uM,11/1/2019 1:00
eraser,Sevilla,Deconstructing Decentralized Exchanges. Lindsay X. Lin @LindsayxLin . Counsel at Interstellar and Stellar Developme… https://t.co/n9TNJmz7Bp,11/1/2019 1:00
ArchWebDev,"Calgary, AB","Want to understand why #companies hire #marketing consultants over agencies or even build their own teams? 

Find o… https://t.co/G2S9ie6n1r",11/1/2019 1:00
infoblazeme,DUBAI,"Why the gig economy has more concerns than zero-hour contracts

#FutureInvestment
@FIIKSA
#FII2019 #Riyadh… https://t.co/F0ts8NkvK0",11/1/2019 1:00
memomuse1,"Raleigh, NC",@DefinedSTEM @PlayPoint_EA @Rdene915 Interesting article about the Gig Economy and future skills future jobs… https://t.co/OpARSk0maQ,11/1/2019 1:00
InfoblazeKSA,Kingdom of Saudi Arabia,"Why the gig economy has more concerns than zero-hour contracts

#FutureInvestment
@FIIKSA
#FII2019 #Riyadh… https://t.co/eQJyMDA2P2",11/1/2019 1:00
LABizJournal,"Los Angeles, CA",".@Uber, @Lyft and @DoorDash have launched a ballot measure that would exempt the companies from #AB5 aimed at prote… https://t.co/JmYcgtMVun",11/1/2019 1:00
TJMetzEnterpri1,,"Do you have social strategy for your business?
 Is social media marketing not your thing?
What you need are better… https://t.co/dB4vklp1lu",11/1/2019 1:00
RentACFO,NY Merto Area,"#California Destroys $1 Trillion #gigeconomy With New #Law

https://t.co/ADtNdasqcO",11/1/2019 1:00
eraser,Sevilla,"Blockchain’s Implications for Capital Markets, Poverty &amp; Philosophy — Dr. Patrick Byrne @OverstockCEO… https://t.co/w4oqDSIpMu",11/1/2019 1:00
GigTeams,Delhi,@EMC_Delhi #MicroEntrepreneurship could be successful with three pillars of #gigeconomy #lifelonglearning n… https://t.co/snuysTsLIl,11/1/2019 1:00
RealAlexLabbate,,RT @ClickSoftware: Get ready. The #gigeconomy is set to become the future of the #fieldservice workforce. Learn more in this infographic: h…,11/1/2019 1:00
GamerGeekNews,,Tipping point: The gig economy hits delivery drivers in their wallets https://t.co/Yx6uFKcA7B #cornelluniversity #michaellynn #gigeconomy,11/1/2019 1:00
Juchtervbergen,"Schiphol-Rijk, Haarlemmermeer",#business #CornellUniversity #DoorDash #economy #gigeconomy Tipping point: The gig economy hits delivery drivers in… https://t.co/RCLSmaZjpc,11/1/2019 1:00
ScalarHumanity,,RT @eraser: #PlanetEarthFirst Sustainable Development in the Fourth Industrial Revolution. World Economic Forum @wef #wefimpact2018 https:/…,11/1/2019 1:00
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: #PlanetEarthFirst Sustainable Development in the Fourth Industrial Revolution. World Economic Forum @wef #wefimpact2018 https:/…,11/1/2019 1:00
ChristopherKou9,,"RT @jsullivan6565: Great speech by founder and CEO, Richard Ells at the #World #blockchain  summit in #Dubai. 

We look forward to the #Gig…",11/1/2019 1:00
WF_Institute,"ÜT: 42.588222,-71.312562",RT @WF_Institute: Does Gen Z have a special affinity for gig work?  Or does gig work go with the territory of supporting yourself while you…,11/1/2019 1:00
SoumikRoy,Solitude Park,"Uber enters challenger bank space with #UberMoney

#Fintech #UberMoney #GigEconomy #ChallengerBank https://t.co/et22nLQCqy #tech",11/1/2019 1:00
TribeWorksHQ,United States,The Tribe #platformcoop &amp; community wants to stabilize the instability of #gigwork for #tech &amp; #creative profession… https://t.co/5YWlFEWcMo,11/1/2019 1:00
TargetGlobalVC,"Berlin, Tel Aviv, Moscow, London","RT @contactsven: ""We are here to build a global company."" CEO &amp; co-founder Sten Saar @saarsten about expanding @zegocover outside UK #NOAHL…",11/1/2019 1:00
eraser,Sevilla,#PlanetEarthFirst Sustainable Development in the Fourth Industrial Revolution. World Economic Forum @wef… https://t.co/f8NmyVt2gR,11/1/2019 1:00
HRInspireduk,,Bolt drivers urge better pay and recognition of workers’ rights https://t.co/hleJxEmFg4 #HR #HRnews #GigEconomy… https://t.co/3ikOol3JMD,11/1/2019 1:00
techhq,,"Uber enters challenger bank space with #UberMoney

#Fintech #UberMoney #GigEconomy #ChallengerBank https://t.co/fNi8U6AeL8",11/1/2019 1:00
WF_Institute,"ÜT: 42.588222,-71.312562",Does Gen Z have a special affinity for gig work?  Or does gig work go with the territory of supporting yourself whi… https://t.co/C9ewggOmLc,11/1/2019 1:00
LiveBreatheTek,"Miami, FL",@DoorDash can still be a great company to work for but it’s really sad when someone figures out that they are truly… https://t.co/usOSpz582l,11/1/2019 1:00
s4dsoftwareus,"Miami, FL","How #DirectSelling can evolve to become a better option in the #GigEconomy?
Flexibility, variety of offers, easy ac… https://t.co/Y2ZcfEJhhO",11/1/2019 1:00
Editor_HREN,"Tampa, FL",#gig workers in CA are worried about their futures thanks to lawmakers. A new law says #gigeconomy companies like… https://t.co/K16YFUWWAH,11/1/2019 1:00
SantchiWeb,Wirral,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
AUKenDog,"Atlanta, GA",RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
Life63moons1,"Mumbai, India",RT @ashishgakrey: #Futureofwork whether #GigEconomy #workfromanywhere #BYOD etc n Technology Transformation #DigitalTransformation through…,11/1/2019 1:00
jasonnurse,,A new study conducted by the National Bureau of Economic Research (NBER) found that only 16 percent of Uber rides a… https://t.co/TAXiy8N0f8,11/1/2019 1:00
JohnRileyPoway,Poway CA,"#Lyft is offering free rides to job interviews, #Twitter is banning paid political ads, and #gigeconomy workers and… https://t.co/fD1XUv7p8L",11/1/2019 1:00
EdwynaCES,"Oakville, ON","In a #gigeconomy the dream of “permanent” work is quite unrealistic. Temp, contract and project-based work is the f… https://t.co/aLHqTj74jN",11/1/2019 1:00
EncoreOrg,San Francisco,RT @realdelia: Some useful info for #olderworkers here via @NextAvenue https://t.co/lUnRZw0sSe @EncoreOrg #gigeconomy,11/1/2019 1:00
jsullivan6565,,"Great speech by founder and CEO, Richard Ells at the #World #blockchain  summit in #Dubai. 

We look forward to the… https://t.co/MUb6Hr3ujc",11/1/2019 1:00
contactsven,Estonia,"""We are here to build a global company."" CEO &amp; co-founder Sten Saar @saarsten about expanding @zegocover outside UK… https://t.co/1SfjU57i2E",11/1/2019 1:00
BinghamMarkh,,"@dyer145 @BBCBreaking @BBCNews She showed the way.
The #HeraldOfFreeEnterprise the #GigEconomy people who are scare… https://t.co/Hibh8OqLJu",11/1/2019 1:00
SEOforlondon, London,Growth of the #GigEconomy means we're #Working on the move &amp; on our #iPhone's. We can make you more #Productive&gt;&gt;… https://t.co/30BIUK13rD,11/1/2019 1:00
Hans_Pritcher,"New Orleans, LA",@MattESCunited @AnaKasparian @cenkuygur @RubinReport @TuckerCarlson I smell another Uber service in the smoke-filled winds.  #gigeconomy,11/1/2019 1:00
lsmurthy99,"Hyderabad, India",RT @ashishgakrey: #Futureofwork whether #GigEconomy #workfromanywhere #BYOD etc n Technology Transformation #DigitalTransformation through…,11/1/2019 1:00
bloggersinusa,United States,RT @juanblanco76: Another type of persona in the #gigeconomy is the Financially Strapped. These staffing options need the money and will mo…,11/1/2019 1:00
Nisha123,"Bengaluru, India","Every #FutureofWork piece I write, gives me an adrenaline rush.

This one is a realistic guide on going gig.

Thank… https://t.co/MoDOWGIjo6",11/1/2019 1:00
eraser,Sevilla,"Nation-State Initiatives in Blockchain for Education. Conference Blockchain, Credentials &amp; Connected Learning in Ma… https://t.co/IugQuehZVL",11/1/2019 1:00
CharlieFrederix,"Wales, United Kingdom","@dannydorling @greatnhsheist 3. ..in bad taste - In #America this is now a fact of life, &amp; for 10s of 1000s of peop… https://t.co/N8Vcz0jf0J",11/1/2019 1:00
delmaschio,London,The #FutureOfWork? Make It More Addictive via @forbes #gigeconomy https://t.co/oQJ6xkl7o6 https://t.co/uZsF68fnkH,11/1/2019 1:00
cardstream,United Kingdom,RT @pymnts: Payouts Network serves restaurant workers real-time tips: https://t.co/Tu2yief0ga #GigEconomy,11/1/2019 1:00
CFSharing,Global,"RT @TheDigitalLand1: rt: @MikeQuindazzi
CC @Antgrasso @Fisher85m

The #FutureOfWork maybe fueled by the #gigeconomy &gt;&gt;&gt; @salesforce via @Mi…",11/1/2019 1:00
pymnts,"Boston, MA",Payouts Network serves restaurant workers real-time tips: https://t.co/Tu2yief0ga #GigEconomy,11/1/2019 1:00
bitraka,Sevilla,RT @eraser: LIBRA: IS IT REALLY ABOUT MONEY?. Khan &amp; Goodell https://t.co/J0cX0N7V1n #blockchain #crypto #cryptocurrency #criptomonedas #NW…,11/1/2019 1:00
BethanneKeep,"Ontario, Canada",RT @Smarter_Loans: A recent study showed that 80% of #freelancers would not go back to traditional jobs. But what is freelancing really lik…,11/1/2019 1:00
peninsula_uk,UK,The European Union's competition commissioner has said that #GigEconomy workers should be able to 'team-up' to form… https://t.co/EuVmFytKQu,11/1/2019 1:00
eraser,Sevilla,EVIDENCE BASED BLOCKCHAIN. The Journal of The British Blockchain Association https://t.co/zUELg7iQfZ  Full Text PDF… https://t.co/L9lu2Ch6AW,11/1/2019 1:00
NicholasDEvans,"Dallas, TX; Devon, UK; Cartagena, Colombia",RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
SupplyChain2030,,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
SocialMktgSltns,"Fort Collins, Colorado","14% of the #gigeconomy are ""Relunctants"". This is their primary income out of necessity due to to lifestyle or othe… https://t.co/VLHPW2VBOD",11/1/2019 1:00
eraser,Sevilla,"Blockchain Technology and Decentralized Governance: Is the State Still Necessary?. Marcella Atzori, Ph. D.*… https://t.co/8hZfEVkl6J",11/1/2019 1:00
vinothroy,Everywhere,RT @ashishgakrey: #Futureofwork whether #GigEconomy #workfromanywhere #BYOD etc n Technology Transformation #DigitalTransformation through…,11/1/2019 1:00
SkyguardGroup,"Epsom, Surrey",Food delivery drivers face potentially dangerous situations every time they take an order #gigeconomy… https://t.co/v2oLVI9pF4,11/1/2019 1:00
JWalmsleyJourno,"Los Angeles, CA","""And millions of contract workers — freelancers, consultants, Lyft drivers — lack benefits, regular schedules and j… https://t.co/qBOE5PTyPR",11/1/2019 1:00
UritRamirez,México,"RT @eraser: George Gilder: Forget Cloud Computing, Blockchain is the #Future. “Uncommon Knowledge” Peter Robinson. Hoover Institution https…",11/1/2019 1:00
teamofIndore,"Indore, India",RT @freelance_dog: Are There Any Legit Work-at-Home Assembly Jobs? https://t.co/QvzzcpgTXG #freelance #startup #gig #gigeconomy,11/1/2019 1:00
RockinFreelance,,RT @freelance_dog: Are There Any Legit Work-at-Home Assembly Jobs? https://t.co/QvzzcpgTXG #freelance #startup #gig #gigeconomy,11/1/2019 1:00
freelance_dog,,Are There Any Legit Work-at-Home Assembly Jobs? https://t.co/QvzzcpgTXG #freelance #startup #gig #gigeconomy,11/1/2019 1:00
achyutaghosh,"Noida, India","RT @fklivestolearn: The history &amp; #future of #gigeconomy - #tech #economy 

@efipm @kashthefuturist @DioFavatas @gvalan @DrFerdowsi @junjud…",11/1/2019 1:00
Simco_,"London, England",RT @djt1940: @Dryvenyc @ReggieVaitz #gigeconomy wants taxpayers to subsidize lifestyles of $billionaires by further enshrining #wagetheft &amp;…,11/1/2019 1:00
archy_dave,"Columbus, OH",RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
stanleychen0402,"Changhua County, Taiwan","RT @fklivestolearn: The history &amp; #future of #gigeconomy - #tech #economy 

@efipm @kashthefuturist @DioFavatas @gvalan @DrFerdowsi @junjud…",11/1/2019 1:00
jaci_wiley,,RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
cambridgerover1,"England, United Kingdom","So I am a teacher but have signed up to catering agency to make ends meet, today they cancelled work at 1/2 hrs not… https://t.co/8A34chbF42",11/1/2019 1:00
toreandopajaros,☁ ENTRE NUBES ☁,"RT @eraser: George Gilder: Forget Cloud Computing, Blockchain is the #Future. “Uncommon Knowledge” Peter Robinson. Hoover Institution https…",11/1/2019 1:00
kumararepublic,"Wellington, NZ",RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
traverselife,On Bunnerong land,RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
eraser,Sevilla,"George Gilder: Forget Cloud Computing, Blockchain is the #Future. “Uncommon Knowledge” Peter Robinson. Hoover Insti… https://t.co/8DXRljAp6c",11/1/2019 1:00
1Sandy_Austin,"Lovely Austin, Texas   ","#Juicers mk $3 to $10 p/each scooter collected, 
rejuiced &amp; returned to d wild. While that seems like chump change… https://t.co/GYjwSPBCEV",11/1/2019 1:00
JLasaine,,RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
eraser,Sevilla,Does blockchain hold the key to a new age of supply chain transparency and trust?. How organizations have moved fro… https://t.co/KesDr16ORF,11/1/2019 1:00
GigsBoard_In,"Cochin, India","A brief intro to GigsBoard - The evolutionary Agile Work Management System powered by Freelancing.
#GigEconomy… https://t.co/T0RlpVAqwn",11/1/2019 1:00
GigsBoard_US,"Delaware, USA","A brief intro to GigsBoard - The evolutionary Agile Work Management System powered by Freelancing.
#GigEconomy… https://t.co/OxKUztyAQh",11/1/2019 1:00
james_eoghan,Southern Hemisphere,RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
bea_detu,,"RT @ShopSharing: Joys of giving and receiving https://t.co/n8NtadPdeg
#sharingeconomy #gigeconomy #sharing #innovation #smart",11/1/2019 1:00
change_thinker,"Pune, India",RT @urvashi_aneja: Around the world in 7 days! First DC to share @tandem_research work on #gigeconomy in the global south at @ilo workshop;…,11/1/2019 1:00
LizDolphinfluff, Ginninderra Creek Canberra Oz,RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
Feed_My_Pockets,"Bengaluru, India","In event marketing, FeedMyPockets helps you get to know other businesses you can benefit from by deploying trained… https://t.co/xTXCJIy1U6",11/1/2019 1:00
ardentadvisors,London,Fountain raises $23m Series B - via @uktnofficial https://t.co/muqRjV8q7g #recruitment #gigeconomy #funding,11/1/2019 1:00
rizwan236,Mumbai,RT simongerman600: I spoke to thisworkinglife on RadioNational about the dark side of the #gigeconomy. Australia be… https://t.co/vvGWd0uNxu,11/1/2019 1:00
wellreadtoo,"Melbourne, Vic",RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
PaulNolandhm,Europe,RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
simongerman600,"Melbourne, Victoria",RT @simongerman600: I spoke to @thisworkinglife on @RadioNational about the dark side of the #gigeconomy. Australia better be careful to no…,11/1/2019 1:00
addcount,"Mount Gambier, South Australia",RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
Kennedy_m_w,"here, now","RT @ImpactLabsEA: Insights on gig work in Kenya
""The gig economy gives companies an opportunity to tap into #innovation."" - @mariochola Eas…",11/1/2019 1:00
equityliberty,,RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
WF_Institute,"ÜT: 42.588222,-71.312562","RT @WF_Institute: What's up with Gen Z and the gig economy?  Do they prefer gig work over traditional jobs?
#GenZ #GigEconomy https://t.co/…",11/1/2019 1:00
MeeDeakin,Geelong / Melbounre ,RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
paintsandsings,,RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
eraser,Sevilla,The Education Blockchain. Chuck Russell. @cichuck  https://t.co/fb0tt5jIfv #blockchain #crypto #cryptocurrency… https://t.co/k91RH0KsNh,11/1/2019 1:00
agilebradley,London,#Gigeconomy: Why freelancers should consider a rented office via @AddThis  https://t.co/dGXDAyyX2i,11/1/2019 1:00
WF_Institute,"ÜT: 42.588222,-71.312562","What's up with Gen Z and the gig economy?  Do they prefer gig work over traditional jobs?
#GenZ #GigEconomy… https://t.co/TvjzkW4ulD",11/1/2019 1:00
FondazBrodolini,,RT @DontGIGUp2: Platform work in PL translates mostly to precariatisation and further flexibilization of labour market. German EU Presidenc…,11/1/2019 1:00
AgFunder,San Francisco,#Fooddelivery apps fuel a junk economy that never fills the productivity gap: £5bn @JustEatUK bidding war reflects… https://t.co/iU7ABprhWj,11/1/2019 1:00
obsspects,,"modern day slave labor, #gigeconomy",11/1/2019 1:00
leondea1,Planet Earth,RT @aaronjgreen: The #gigeconomy is one of the great trends shaping the #futureofwork. What will be the implications for businesses as more…,11/1/2019 1:00
toreandopajaros,☁ ENTRE NUBES ☁,RT @eraser: Blockchain: Opportunities and ethics | Amor Sexton @AmorSexton @Citi . Inspirefest 2017 https://t.co/G7xRNAMjc1  #blockchain #c…,11/1/2019 1:00
zoepeden,London,I literally cannot wait to see THIS move at the weekend. I really do hope it is the wake up call. This was my child… https://t.co/On09vSHVqL,11/1/2019 1:00
mariochola,"Nairobi,Kenya","RT @ImpactLabsEA: Insights on gig work in Kenya
""The gig economy gives companies an opportunity to tap into #innovation."" - @mariochola Eas…",11/1/2019 1:00
llancarfan,"Llancarfan, Wales",The #Ultrafast #Fibre #Broadband #Network build for #Llancarfan is almost complete. Expectation is to have the Serv… https://t.co/gHzPw5u3MY,11/1/2019 1:00
CHAsiaPacific,London,RT @urvashi_aneja: Around the world in 7 days! First DC to share @tandem_research work on #gigeconomy in the global south at @ilo workshop;…,11/1/2019 1:00
tandem_research,,RT @urvashi_aneja: Around the world in 7 days! First DC to share @tandem_research work on #gigeconomy in the global south at @ilo workshop;…,11/1/2019 1:00
urvashi_aneja,"Goa, India",Around the world in 7 days! First DC to share @tandem_research work on #gigeconomy in the global south at @ilo work… https://t.co/TJKPr2jTwO,11/1/2019 1:00
RaymondKIMATHI,"Nairobi, Kenya","RT @rucsb: Everything You Know About The #GigEconomy Is About To Change #HR #HRGurukul @gurukul_hr 
https://t.co/aMAvZEPK2L",11/1/2019 1:00
RaymondKIMATHI,"Nairobi, Kenya",RT @ClickSoftware: Get ready. The #gigeconomy is set to become the future of the #fieldservice workforce. Learn more in this infographic: h…,11/1/2019 1:00
RaymondKIMATHI,"Nairobi, Kenya",RT @HRCurator: How #GigEconomy is shaping work dynamics https://t.co/hY2uIm6Uyh @PeopleMatters2 #HR #HCM #FutureofWork,11/1/2019 1:00
eraser,Sevilla,Blockchain: Opportunities and ethics | Amor Sexton @AmorSexton @Citi . Inspirefest 2017 https://t.co/G7xRNAMjc1… https://t.co/DBTapgL7AO,11/1/2019 1:00
Inoelee,"Aix-les-Bains, France",#Uber and #Lyft have launched a campaign to avoid government #regulation in California https://t.co/5USfM2QVFm… https://t.co/6W2VHJbp4T,11/1/2019 1:00
HRinfluencers,"Mumbai, India",RT @hr_pankaj: @ashishgakrey @SHRMindia @ThiruHR @VinayRavindran1 @Amit_verma00 @iSharad @achyutmenon @sbrownehr @TAAspeaks @amitpatelHR @w…,11/1/2019 1:00
HRinfluencers,"Mumbai, India",RT @ashishgakrey: #Futureofwork whether #GigEconomy #workfromanywhere #BYOD etc n Technology Transformation #DigitalTransformation through…,11/1/2019 1:00
samesam02,Room 101,RT @TWUMichaelKaine: I'm at the Aus Institute of Employment Rights discussing the impact of the exploitative #gigeconomy. New relationships…,11/1/2019 1:00
DigitalTechHR,"Mumbai, Maharashtra",RT @hr_pankaj: @ashishgakrey @SHRMindia @ThiruHR @VinayRavindran1 @Amit_verma00 @iSharad @achyutmenon @sbrownehr @TAAspeaks @amitpatelHR @w…,11/1/2019 1:00
hr_shapers,"Mumbai, India",RT @hr_pankaj: @ashishgakrey @SHRMindia @ThiruHR @VinayRavindran1 @Amit_verma00 @iSharad @achyutmenon @sbrownehr @TAAspeaks @amitpatelHR @w…,11/1/2019 1:00
helentandy,Chester/Manchester,The film adverts shows everything that wrong with U.K. business - #ZeroHours contracts #gigeconomy - increase need… https://t.co/DPyVLC14IM,11/1/2019 1:00
ManriqueValdor,Madrid/Sdr,RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
VivekGhosal,"Austin, Texas, United States ",RT @Paula_Piccard: Study predicts 86.5 million #USA workers will be #Freelance by 2027  @wef #FutureOfWork #GigEconomy #DigitalTransformati…,11/1/2019 1:00
Cobyi,"Nairobi, Kenya","RT @ImpactLabsEA: Insights on gig work in Kenya
""The gig economy gives companies an opportunity to tap into #innovation."" - @mariochola Eas…",11/1/2019 1:00
