user,location,tweet text,tweet date
MarioACobian,"Los Angeles, CA","RT @LiTCollegeTour: ""Some 53 million workers, or 44% of the U.S. workforce between the ages of 18 and 64, are holding ""low-wage"" jobs, earn…",2019-11-25 22:43:35
SouthernSquared,"Atlanta, Georgia","My latest #Freelance piece: 

https://t.co/jhDInEjmgI 

#UniqueVenues #FreelanceWriter #GigEconomy… https://t.co/vda3O3Usz4",2019-11-25 22:43:31
Wonolo,"San Francisco, CA",We've compiled a list of 50 of the best #gigeconomy jobs! https://t.co/8ezsrLmdNO,2019-11-25 22:42:24
JimJeffries73,"North Carolina, USA",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 22:41:38
ExecsInTheKnow,North America,We're excited to be at Microsoft December 4th to talk all things Gig and Gig Economy! Learn more and register here:… https://t.co/y5ZVfaHSrq,2019-11-25 22:39:53
lopukhin1970,,@daddiraisin How low can UberEats go?! First they fucking stole tips from their own employees and now these asshole… https://t.co/33l5ma83LX,2019-11-25 22:37:21
playthesunset,"Brighton, UK",RT @MarketplaceRisk: Last week's newsletter was focused on all things AB5. Plus Early Bird Registration is now open for our 2020 programmin…,2019-11-25 22:23:03
FoodstersUnited,,National president of @cupw Jan Simpson w/ #FoodstersUnited courier Iván Ostos at @OFLabour - postal workers stand… https://t.co/QjfiHzfjh8,2019-11-25 22:22:37
ODI_SimonGill,,"RT @ODIdev: 🌍 The #gigeconomy is expanding globally, but there has been little research on how women experience gig work in sub-Saharan #Af…",2019-11-25 22:15:20
jj1944,Vancouver,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 22:10:47
amajors56,,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 22:02:41
naheusa,United States,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 22:01:31
Gaspard1999hum,,"@OGCmillz DoorDash has joined the ranks of Amazon, GE, and a shit ton of other greedy companies in tax evasion. Jus… https://t.co/Ua7MrrGgzO",2019-11-25 21:57:17
MarketplaceRisk,"San Francisco, CA",Last week's newsletter was focused on all things AB5. Plus Early Bird Registration is now open for our 2020 program… https://t.co/PVVJzKeNGx,2019-11-25 21:54:42
gigmor,"Santa Monica, CA","Need a BLUES, ROCK OR JAZZ OPENING ACT for one of the most iconic venues in SoCal! 3 nights available on 12/2, 12/2… https://t.co/TL4fqZWWeJ",2019-11-25 21:53:58
MsBeckyBrooks,"Chicago, IL",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 21:53:24
hollyric,"Montréal, Québec",RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 21:50:18
TremaineeAdams,USA,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 21:44:05
woods5055,,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 21:43:45
Myira_Khan,"Leicester, UK and Online","RT @tchappen: 9 million people in the UK are said to be lonely. Could #flexibleworking have an impact? If it’s not flexible by choice, yes.…",2019-11-25 21:43:22
AdrienneJ92,,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 21:43:19
MichaelHogen,,RT @advisory_cloud: Great new article on how AdvisoryCloud is at the forefront of the emerging gig economy #gigeconomy #Advisors #advisoryc…,2019-11-25 21:43:05
bootiesexhaust,,"@luateixeir While other delivery services were updating their wage policies, UberEats was still underpaying their d… https://t.co/nW7o7IjGUS",2019-11-25 21:40:54
lopukhin1970,,@ChrithJones Did you know that DoorDash does not pay their sales tax? How are local companies expected to survive w… https://t.co/NVpF0nHim7,2019-11-25 21:36:36
eraser,Sevilla,Blockchain in Trade Facilitation: Sectoral challenges and examples. United Nations. Economic and Social Council… https://t.co/HgjMJCAufX,2019-11-25 21:30:11
tx2icon,,@SkyNewsBreak Screw drivers as long as I get my cheap ride home. #gigeconomy https://t.co/QnBJbEwjrm,2019-11-25 21:29:21
coraltreetech,"Cupertino, CA",RT @ksiewert: .@smallbiztrends shares their findings on which remote gigs have the highest earning potential. https://t.co/dG92nYq4cn #Gige…,2019-11-25 21:26:39
zuryate5uab,,@blackteIecaster Assholes at UberEats found a way to evade paying sales taxes. Just to make themselves richer!!! Th… https://t.co/w6Ljf2cqzr,2019-11-25 21:26:00
AgWired,"Pensacola, FL",RT @JamieDJohansen: So proud of @Kevinjohansen...#AgButler is headed to #AFBF20! Thanks @FarmBureau for investing in rural innovators &amp; ent…,2019-11-25 21:10:28
fairwagesnow,"Ontario, Canada",RT @FoodstersUnited: Foodster Iván Ostos speaking to @OFLabour convention about issues faced by couriers and young workers in the #gigecono…,2019-11-25 21:08:59
KennyBaker1948,,RT @blackcabsales: @The_LCDC This fella is a pric7 we import cheap labour for modern day slavery under the disguise of the so called #gigec…,2019-11-25 21:07:29
peut___234_t,,@smthamber All this time UberEats has been deceiving us and pocketing driver tips. Now they are not collecting and… https://t.co/R5jVTqVk5w,2019-11-25 21:02:44
jwjnational,"Washington, D.C.","Working people in the #gigeconomy are fed with up companies refusing to treat workers like the employees they are,… https://t.co/pUMucDqAjX",2019-11-25 21:00:31
intentionn__233,,@ChadSleeps I wonder if I could just not pay taxes like DoorDash. Shit... I'd be a millionaire by now for sure. Dic… https://t.co/SdLk9xCMQ9,2019-11-25 20:57:30
PFrache,Toronto,RT @FoodstersUnited: Foodster Iván Ostos speaking to @OFLabour convention about issues faced by couriers and young workers in the #gigecono…,2019-11-25 20:57:23
hbowescatton,"Bedford, UK","RT @oubucu: Unbelievable. This is why we're hearing so much PGR support for #UCUstrikesback Because either side of this situation, student…",2019-11-25 20:47:03
Gaspard1999hum,,@cuponsddesconto Stop ordering from UberEats for actively evading paying state sales taxes. These dickheads don't d… https://t.co/5xk73UxBoi,2019-11-25 20:46:21
RHINE_extort,,@rachaeldiamendz My coworkers and I decided to blacklist UberEats because they are just so dishonest. Did you know… https://t.co/2BrbBDMBB2,2019-11-25 20:42:43
SIGNAL74_wil,,@cherylowolabs UberEats hit a new low. These guys have been found out for avoiding collecting and paying state sale… https://t.co/6YOTKqcT1f,2019-11-25 20:42:20
FoodstersUnited,,Foodster Iván Ostos speaking to @OFLabour convention about issues faced by couriers and young workers in the… https://t.co/W67vQqxDxl,2019-11-25 20:34:39
SiegelSolutions,"Burlington, MA",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/qL7dk3TkVI,2019-11-25 20:31:35
OECTAProv,"Ontario, Canada","#PowerOfMany panellist Ivan Ostos on the gig economy: ""We need to elevate gig workers so they’re not just 'the guy… https://t.co/JRYTHlfCuo",2019-11-25 20:30:38
eraser,Sevilla,Artificial Intelligence &amp; Blockchain Synergy. Dr Maxim Orlovsky @dr_orlovsky BICA Labs @BICALabs… https://t.co/fZU58joqSM,2019-11-25 20:30:07
FoodstersUnited,,RT @DeenaLadd: We need to recognize gig workers as workers. We need to elevate all workers and provide the support in the union movement to…,2019-11-25 20:28:02
DeenaLadd,Toronto,We need to recognize gig workers as workers. We need to elevate all workers and provide the support in the union mo… https://t.co/qjmFKzL2EK,2019-11-25 20:26:45
oubucu,Milton Keynes,Unbelievable. This is why we're hearing so much PGR support for #UCUstrikesback Because either side of this situati… https://t.co/EcU6DSwBnL,2019-11-25 20:23:21
sir_adams,,"RT @phat_controller: Make Orwell Fiction Again! 
To drive for Uber you must now sign document saying that Uber is not your employer and tha…",2019-11-25 20:23:16
legal_1997post,,@annavalyn How low can DoorDash go?! First they stole tips from their own delivery drivers and now these greedy fuc… https://t.co/ZOntiwWPzd,2019-11-25 20:21:13
erlan137_erlan,,@CeeCeeHarm UberEats started off with ripping off their delivery drivers. Now they have moved onto tax avoidance. W… https://t.co/2xUP9QS7i7,2019-11-25 20:16:42
phat_controller,"Cornwall, UK","Make Orwell Fiction Again! 
To drive for Uber you must now sign document saying that Uber is not your employer and… https://t.co/VohcjMdiPR",2019-11-25 20:14:22
VRodriguezPhD,,"#Uber loses #licenceToOperate in #London, but it has #appealed the #ruling.

#England #Europe #SharedRides… https://t.co/SRaWY1X0j2",2019-11-25 20:07:38
acctproandcfo,"Kentucky, USA",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/iOjxwFsKYH,2019-11-25 20:02:28
paulettedreher,"CT, MA, NJ, NY, PA & beyond",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/7gw5dNrK5f,2019-11-25 20:02:24
ksiewert,"South Burlington, VT",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/dFHPXmjcTv,2019-11-25 20:02:18
sandysrobertson,"Tampa/St Petersburg,",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/DzMu1jaSIx,2019-11-25 20:02:16
sritampa,"Tampa, FL",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/rkl5csFYMI,2019-11-25 20:02:15
sritampa,"Tampa, FL",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/sQbIBngcpF,2019-11-25 20:02:14
DianeBICLLC,"Hunt Valley, MD",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/FzoOhIU2Ga,2019-11-25 20:02:09
BrillianTechSol,United States - 888-270-6120,.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/DilKl0dPcl,2019-11-25 20:02:08
bottomlinetax,"Atlanta, GA",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/YiDOtqafsO,2019-11-25 20:02:06
Elissa_Greeley,"San Jose, California",.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/EsyChhhs4m,2019-11-25 20:02:03
GinasNet,Bookkeeping/Virtual Consultant,.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/Ln5bjktxe8,2019-11-25 20:02:00
eraser,Sevilla,Foundation In Exponentials: Crypto | Global Summit 2018. Nathana Sharma @nathana_sharma| Singularity University… https://t.co/NCrSIUDOvB,2019-11-25 20:00:56
MARTIN_depots,,@cuponsddesconto It seems like companies like UberEats are just hell-bent on dodging taxes and stealing from their… https://t.co/aYX4Z66gFC,2019-11-25 19:56:34
DewdAsh,,"Noteworthy that #ToryManifesto does not mention worker rights or employment rights, other than one sentence about l… https://t.co/Y1xsN79qAo",2019-11-25 19:55:00
failing__88,,"@RuReady2Eat DoorDash has joined the ranks of Amazon, GE, and a shit ton of other selfish companies in tax evasion.… https://t.co/6kGxOMRMGq",2019-11-25 19:52:32
OliWhail,,"RT @JFKii: UPS is going to ask temp drivers to drive their own cars, which transforms how the #GigEconomy plays on unions. We need Data Uni…",2019-11-25 19:52:02
Fleemos1,,I'll describe this simply. This is Uber continuing to be Uber. #uber #TheTruthOfUber #UberExploitsDrivers… https://t.co/HvN2C0MHUk,2019-11-25 19:51:53
GLOOMY_janu,,@mrn3ls0n No wonder UberEats's delivery prices are lower. These bastards have been avoiding paying the state sales… https://t.co/mC43VMIbFo,2019-11-25 19:46:11
EinsteinsAttic,UK,The #HiddenUnderbelly of the #GigEconomy... https://t.co/yFeJ5swUA6,2019-11-25 19:46:08
eraser,Sevilla,AROUND THE BLOCK | #Video Blockchain. Alberto Gomez @gotoalberto @Bankia https://t.co/NbmwpCOOIT #blockchain… https://t.co/wA8hRW0oFf,2019-11-25 19:40:04
DrepokalypseNow,"Boston, MA","RT @JFKii: UPS is going to ask temp drivers to drive their own cars, which transforms how the #GigEconomy plays on unions. We need Data Uni…",2019-11-25 19:31:30
gariamray,"Portsmouth, NH","RT @JFKii: UPS is going to ask temp drivers to drive their own cars, which transforms how the #GigEconomy plays on unions. We need Data Uni…",2019-11-25 19:29:18
Melanie_Pinet,"London, England","RT @ODIdev: 🌍 The #gigeconomy is expanding globally, but there has been little research on how women experience gig work in sub-Saharan #Af…",2019-11-25 19:28:42
JFKii,Harlem  🇺🇸:🗽&✊🏾4🏳️‍🌈,"UPS is going to ask temp drivers to drive their own cars, which transforms how the #GigEconomy plays on unions. We… https://t.co/taHxWZMovd",2019-11-25 19:27:17
MicheleFaioli,Italy,"RT @DontGIGUp2: #OECD: Negotiating Our Way Up ""Collective Bargaining in a Changing World of Work"".
Download the publication on the @OECD_So…",2019-11-25 19:26:57
Marilyn_DiCara,European Union 🇪🇺🇬🇧🇲🇹🌞,The #UberLondon news story worries me as I’ve been an Uber user for a long time. What’s been uncovered in London mu… https://t.co/BdEFjdFKjE,2019-11-25 19:25:10
CarolinaBocsi,"Stockholm, Sweden","Exciting evening! Region Stockholm’s final of #EOYSVERIGE. Here Pernilla Ramslöv, Founder and CEO of of fast-growin… https://t.co/twTNY24jsx",2019-11-25 19:18:34
MarkOllerhead4,"Kerry, Ireland","RT @MarkOllerhead4: @TRCdocumentary @SFoodbanks @Ian4WestDerby Alas, UntilThose #MurdochMediaIndoctrinated,#LBCListening #MailAndTorygraphR…",2019-11-25 19:15:26
MarkOllerhead4,"Kerry, Ireland","@TRCdocumentary @SFoodbanks @Ian4WestDerby Alas, UntilThose #MurdochMediaIndoctrinated,#LBCListening… https://t.co/jTpvaL7PN0",2019-11-25 19:15:17
cleemonsta,"San Antonio, TX",@scott__santos I'm a virtual assistant! #gigEconomy,2019-11-25 19:12:50
wash_brown_,,@Bombbombjaz My coworkers and I decided to boycott UberEats because they are just so dishonest. Did you know that t… https://t.co/SoCnaabezU,2019-11-25 19:07:36
zuryate5uab,,"@likhonaaa I'm 99FUCKING TAX EVADERS sure that UberEats won't get punished for tax evasion, but I won't make an ord… https://t.co/1K8yIZrm6R",2019-11-25 19:01:06
legal_1997post,,@benziegyalll No wonder UberEats is making so much money. These assholes are making tons off of us and dodging coll… https://t.co/Weud1kJJ7A,2019-11-25 18:57:37
JillianCNemec,"Washington, DC","RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-25 18:52:28
carriagejone,Saint-Petersburg,@leahMkiely All this time UberEats has been fooling us and stealing driver tips. Now they are not collecting and pa… https://t.co/AeTEkyz58U,2019-11-25 18:52:03
Romain_Pro,Paris,RT @Yaseenaslam381: Not sure why they say you can’t organise uber drivers! Here’s another core group of uber drivers organising their next…,2019-11-25 18:48:54
CHoffmanUNI,switzerland,RT @Yaseenaslam381: Not sure why they say you can’t organise uber drivers! Here’s another core group of uber drivers organising their next…,2019-11-25 18:48:18
e_c_roberts,London and Canterbury,"RT @MaggieRegan: Having worked in academia and with so many friends still there facing these pension and pay cuts, pay gaps, and casualisat…",2019-11-25 18:48:14
ati2bekhov,,"@JinxHQ @alysssajade By avoiding paying taxes, UberEats is literally taking money from the American taxpayers like… https://t.co/yLq0jq5ekp",2019-11-25 18:47:31
coachthreeseven,The State of Jefferson,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-25 18:32:07
crybaby79_Ro,,@Kamogelo_MN Stop ordering from UberEats for actively evading paying state sales taxes. These bastards don't deserv… https://t.co/zahSfoP1qi,2019-11-25 18:31:30
Yaburned__74,,@NikkitaT It seems like companies like UberEats are just hell-bent on dodging taxes and stealing from their deliver… https://t.co/AFOlH7ylac,2019-11-25 18:31:19
Mermaz,New Jersey,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-25 18:30:51
IWV,Washington D.C.,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-25 18:26:28
JeffreySummers,TF: 855-744-4677,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-25 18:25:17
mathertoncharts,United States,"RT @IWF: Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and bitter labor u…",2019-11-25 18:24:22
IWF,"Washington, D.C.","Last week, New Jersey slapped @Uber with a $650M tax bill. This is another strategy by revenue-hungry lawmakers and… https://t.co/z7XGIt9eA1",2019-11-25 18:22:47
Smurkle,"Cardiff, Wales","RT @apjwilliams: Today I would love to tell you about my research report which was released today after 2 years of work...

Instead I am ob…",2019-11-25 18:22:37
Apollonaught1,United States,RT @eraser: Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows https://t.co/NrIkCJsr…,2019-11-25 18:08:37
rebeccapragnell,"South East, England","RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-25 18:07:45
chidambara09,Mysore  and  BERLIN,RT @eraser: Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows https://t.co/NrIkCJsr…,2019-11-25 18:04:23
eraser,Sevilla,Life After Google: The Fall of Big Data and the Rise of the Blockchain Economy. George Gilder @MoneyShows… https://t.co/Aca00o7COG,2019-11-25 18:01:01
dawnbrolin,Global,Making money in the gig economy? Avoid these 5 tax mistakes. #gig #gigeconomy #hustle #sidejob #makingmoney… https://t.co/Mxa7a6oJKS,2019-11-25 18:00:21
SupplyChain2030,,"RT @mvollmer1: What can humans learn from nature about #teamwork? Honey bees 🐝 are working as perfect team 

MT @Seeker 

#FutureofWork #gi…",2019-11-25 17:51:35
AguilillaTrckng,Fremont CA ,"RT @AharoniBizLaw: Does the thought of #California's new #law, #AB5, ruin your #MondayMood? Join us for our free webinar, ""The FAQs of AB5""…",2019-11-25 17:38:14
chrisniccolls,New York City   212-628-1191,Will the UAW Strike Change the Auto Industry - #staffaugmentation #freelance  #gigeconomy - https://t.co/x5q12EKhOQ… https://t.co/QFb0YPZ51P,2019-11-25 17:37:02
ASCENDINGCH,,@WidowsChronicl1 Bastards at DoorDash found a way to evade paying sales taxes. Just to make themselves richer!!! Th… https://t.co/uiOLsL3VFy,2019-11-25 17:36:51
CraigJamalLewis,"Dallas, TX ","Gig rich or die trying.

#gigeconomy",2019-11-25 17:32:53
Bellaisi2,,@jamiebishop__ DoorDash hit a new low. These guys have been found out for avoiding collecting and paying state sale… https://t.co/og5bsSJvIW,2019-11-25 17:32:13
gignowglobal,,Many highly-skilled employees are taking advantage of freelance work to achieve a better #WorkLifeBalance. via… https://t.co/jXt7YaBc34,2019-11-25 17:30:03
JamieDJohansen,"Lebanon, MO",So proud of @Kevinjohansen...#AgButler is headed to #AFBF20! Thanks @FarmBureau for investing in rural innovators &amp;… https://t.co/bHdwowQH4T,2019-11-25 17:27:27
bugles86encoun,,"@SarahLa82911240 I'm 99PAY TAXES, ASSHOLES sure that UberEats won't even get a fine for tax evasion, but I won't ma… https://t.co/H3yLt2lYoI",2019-11-25 17:26:39
bitraka,Sevilla,RT @eraser: AWS Announces General Availability of Amazon Managed Blockchain. Press Release. 30 Abril 2019. https://t.co/4a4zNDsPaW #blockch…,2019-11-25 17:24:37
enticing83_off,,"@tr4visday UberEats aren't paying the sales taxes. It might be less expensive than other delivery services for now,… https://t.co/54D3yW12Bk",2019-11-25 17:17:41
ERIN86SOUR,,@BpdGurl Why do greedy companies like UberEats think it is fine just to avoid paying taxes? These assholes make a l… https://t.co/jab5L680RW,2019-11-25 17:17:21
TaylorLegal,"Howard County, MD","Did you think the term gig economy was a modern concept? You’d be wrong. 

https://t.co/7cLH3Fn0FQ

#GigEconomy… https://t.co/0ioXVhMY2k",2019-11-25 17:15:18
Bourbonsth19,,@Wings_N_More I'm going to blacklist DoorDash because these greedy fucks are avoiding collecting the sales tax. #gigeconomy 🙅‍♂️,2019-11-25 17:12:10
Bourbonsth19,,"@__ratedk__ UberEats has joined the ranks of Amazon, GE, and a shit ton of other selfish companies in tax evasion.… https://t.co/RMlBVjbMvu",2019-11-25 17:11:18
HCMWorks,"Ottawa, ON","""Despite the monumental increase in contingent labor over the last decade, the majority of businesses do not have p… https://t.co/jxE83zQhhp",2019-11-25 17:08:26
appseyes,The Streets of London,"RT @deanyb71: Night Stalker rapist Delroy Grant who sexually assaulted up to 600 women 'kissed one victim goodbye' | Daily Mail Online

Thi…",2019-11-25 17:06:30
GLOOMY_janu,,@_Dmargiela All this time DoorDash has been misleading customers and pocketing driver tips. Now they are not collec… https://t.co/cuqB6MEpnC,2019-11-25 17:01:15
eraser,Sevilla,AWS Announces General Availability of Amazon Managed Blockchain. Press Release. 30 Abril 2019.… https://t.co/PNGk7NOeqO,2019-11-25 17:01:06
agileworkforc,,"40% of contractors unaware of upcoming IR35 reforms, says Morson - Recruitment International #gigeconomy… https://t.co/XpVoUedMgs",2019-11-25 16:55:03
Safeguard_Globl,"Austin, TX","Within 10 years, “the disruptor” generations will make up a majority of the workforce. Is your organization prepare… https://t.co/XKAYyrfCVp",2019-11-25 16:45:01
JunopLogan,"Toronto, Ontario",RT @FoodstersUnited: Foodster Iván Ostos speaking at the @OFLabour Young Worker Summit today about organizing the #gigeconomy &amp; #Justice4Co…,2019-11-25 16:44:13
dittigas,,"A network of cooperative alternatives are replacing rampant exploitation with decent work.

https://t.co/4sxQm7VSSu… https://t.co/ekklrEgmZV",2019-11-25 16:42:00
eraser,Sevilla,Recent Work in Connectivism. S. Downes  https://t.co/vUjGd851Lo  #elearning #mlearning #technology #pedagogy… https://t.co/u3j0mGRXTn,2019-11-25 16:30:19
brimburger,oxfordshire,"RT @tchappen: 9 million people in the UK are said to be lonely. Could #flexibleworking have an impact? If it’s not flexible by choice, yes.…",2019-11-25 16:24:09
PSuiteNetwork,NJ NYC Philly AC Central NJ,The WeWork problem people aren't talking about that is spreading across the co-working world #WeWork… https://t.co/jHiV3KYuar,2019-11-25 16:23:42
nancylengthorn,,"RT @tchappen: 9 million people in the UK are said to be lonely. Could #flexibleworking have an impact? If it’s not flexible by choice, yes.…",2019-11-25 16:23:42
ellastearn,United Kingdom,"RT @tchappen: 9 million people in the UK are said to be lonely. Could #flexibleworking have an impact? If it’s not flexible by choice, yes.…",2019-11-25 16:22:14
Kristen_Colwell,The Crypto-sphere,"The #GigEconomy. 
Also known as: Dismantling Worker Rights",2019-11-25 16:19:30
iWorkerInnov,"Detroit, MI",An interesting discussion on unionizing precarious workers by @birch_control via #GigEconomy @storyboard_ca… https://t.co/7ju3nxB0OA,2019-11-25 16:15:14
AharoniBizLaw,California,"Does the thought of #California's new #law, #AB5, ruin your #MondayMood? Join us for our free webinar, ""The FAQs of… https://t.co/xWxPaRtzs4",2019-11-25 16:14:56
marty25931920,,RT @FoodstersUnited: Foodster Iván Ostos speaking at the @OFLabour Young Worker Summit today about organizing the #gigeconomy &amp; #Justice4Co…,2019-11-25 16:14:49
tchappen,"London, England",9 million people in the UK are said to be lonely. Could #flexibleworking have an impact? If it’s not flexible by ch… https://t.co/4vvGG5KbES,2019-11-25 16:14:23
JayCriptorich,India,"RT @Anth0nyHarris0n: Interesting discussion about the future #gigeconomy in #Africa. @wef @electroneum 

https://t.co/tlAiw6wDfH

https://t…",2019-11-25 16:06:55
Yaburned__74,,@genorese Are there actually any consequences to tax evasion? Judging from the UberEats track record with not payin… https://t.co/crZqaUauEB,2019-11-25 16:02:46
ABTVOnDemand,"Roku, Amazon PrimeTV & Android","RT @ABTVOnDemand: #Tips For Embracing #Opportunities in the #gigeconomy 

Opportunity abounds for independent professionals who take on gig…",2019-11-25 15:44:29
ASCENDINGCH,,@Mthigo_ I'm going to blacklist UberEats because these assholes are dodging collecting and paying the sales tax. #gigeconomy #WTF 🤯,2019-11-25 15:42:24
RHINE_extort,,"@skaggs_mr After I found out that UberEats has been dodging avoiding the sales tax, I stopped getting delivery from… https://t.co/aD1H59OVfA",2019-11-25 15:37:39
CurasionInc,"Toronto, Ontario","Talent acquisition is about being aware of current staffing trends, the state of the workforce, and using that insi… https://t.co/OPkVo4gaZc",2019-11-25 15:29:39
MSCI_Inc,,"How can businesses compete for talent in the #gigeconomy? #ESG
https://t.co/1AxAASKU7l https://t.co/pJqHrDuXcg",2019-11-25 15:11:50
Coiscaud_F,"Paris, France","RT @BHRRC: TOMORROW at the #UNForumBHR: In a rapidly changing work landscape, how can labour rights protection by the state keep pace with…",2019-11-25 15:11:21
GloriaMast,United States,when you take a vcay day from the day job to meet deadlines on the side hustle #hustle #gigeconomy #merica #sidehustle #workingforinsurance,2019-11-25 15:10:03
businesonsocial,"New Delhi, India","RT @prosunjoyi: #Digital #payments platform RazorPay, has acquired #cloud-based #payroll management #startup Opfin, for an undisclosed amou…",2019-11-25 15:05:42
hscllive,Miami FL,.@smallbiztrends shares their findings on which remote gigs have the highest earning potential.… https://t.co/nNjbzrETld,2019-11-25 15:04:57
leakulinowski,Cambodia,"RT @BHRRC: TOMORROW at the #UNForumBHR: In a rapidly changing work landscape, how can labour rights protection by the state keep pace with…",2019-11-25 15:02:35
eraser,Sevilla,Importance of Evidence Based Blockchain to Establish Peer Reviewed Frameworks by BBA [https://t.co/UxIIoARpSu]… https://t.co/KYQ94m5yBx,2019-11-25 15:01:25
LiTCollegeTour,"Los Angeles, CA","""Some 53 million workers, or 44% of the U.S. workforce between the ages of 18 and 64, are holding ""low-wage"" jobs,… https://t.co/yFiH2XRLaH",2019-11-25 15:01:15
BHRRC,Global,"TOMORROW at the #UNForumBHR: In a rapidly changing work landscape, how can labour rights protection by the state ke… https://t.co/GGdfKs9T8y",2019-11-25 15:00:44
KymleeIsAwesome,"Phoenix, AZ",Unauthorized and unlicensed drivers has landed #Uber in hot water with London regulators. Again. #gigeconomy… https://t.co/29f0TEc6Qg,2019-11-25 15:00:22
Fintech_4Good,United Kingdom,RT @SwishdUK: #WisdomWednesday Five tips that helped me survive five years of freelancing https://t.co/OSmVemiUil 1. Get Right With Your Ti…,2019-11-25 14:59:10
chrismayLU,Lancaster University,"Once again #uberlondon has lost its license, but keeps working while appeal proceeds - again the #gigeconomy is bro… https://t.co/SH4O2kJd38",2019-11-25 14:57:42
roscaf,"Dublin City, Ireland",The #gigeconomy is a con @rev appears to be pretty crap company https://t.co/Y7Yw0MDdOk,2019-11-25 14:56:29
BrandChrist1,"Rio de Janeiro, Brasil","#Uber stripped of its London license
https://t.co/KdLPltMI6d
#mobility #economy #gigeconomy #uberlondon",2019-11-25 14:52:59
aconnectEffect,"Zurich, Switzerland","The visual appearance of a presentation is just as important as the content.

Our Independent Consultant, Thomas R.… https://t.co/ulzRmzfwhk",2019-11-25 14:52:26
blackcabsales,"Liverpool, England",@The_LCDC This fella is a pric7 we import cheap labour for modern day slavery under the disguise of the so called… https://t.co/Nf88Fv10YG,2019-11-25 14:41:48
Livelyhsa,"San Francisco, CA","Here's what you need to know about choosing healthcare as a contract worker: 

➡️ https://t.co/egQ9RNYX4s ⬅️… https://t.co/9ZnyAhsURz",2019-11-25 14:38:59
ChuckDalldorf,,"Uber loses licence to operate in London via @BBCNews https://t.co/N18DYmnyyI
#UK #London #regulators #safety… https://t.co/gcY9wAxumc",2019-11-25 14:36:23
mariograsso,Tra Acitrezza e Milano,"RT @DontGIGUp2: #OECD: Negotiating Our Way Up ""Collective Bargaining in a Changing World of Work"".
Download the publication on the @OECD_So…",2019-11-25 14:25:34
amyvaz3,"Greenville, SC","RT @POCForWarren: How the hustle and gig economy is choking the middle class https://t.co/Tv1dFTalsA 

#gigeconomy is indentured servitude",2019-11-25 14:25:28
